DATAFLOW,LAST UPDATE,freq,unit,iscedf13,isced11,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Social sciences, journalism and information",Bachelor's or equivalent level,Total,United Kingdom,2014,54244,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Social sciences, journalism and information",Bachelor's or equivalent level,Total,United Kingdom,2015,64579,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Social sciences, journalism and information",Bachelor's or equivalent level,Total,United Kingdom,2016,68075,d
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Social sciences, journalism and information",Bachelor's or equivalent level,Total,United Kingdom,2017,70074,d
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Social sciences, journalism and information",Bachelor's or equivalent level,Total,United Kingdom,2018,72082,d
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Social sciences, journalism and information",Bachelor's or equivalent level,Total,United Kingdom,2019,75257,d
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Business, administration and law",Bachelor's or equivalent level,Total,Austria,2013,9800,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Business, administration and law",Bachelor's or equivalent level,Total,Austria,2014,8010,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Business, administration and law",Bachelor's or equivalent level,Total,Austria,2015,5806,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Business, administration and law",Bachelor's or equivalent level,Total,Austria,2016,6483,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Business, administration and law",Bachelor's or equivalent level,Total,Austria,2017,6766,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Business, administration and law",Bachelor's or equivalent level,Total,Austria,2018,6766,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Business, administration and law",Bachelor's or equivalent level,Total,Austria,2019,8336,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Business, administration and law",Bachelor's or equivalent level,Total,Austria,2020,7941,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Business, administration and law",Bachelor's or equivalent level,Total,Austria,2021,8897,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Business, administration and law",Bachelor's or equivalent level,Total,Austria,2022,8315,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Business, administration and law",Bachelor's or equivalent level,Total,Belgium,2013,18049,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Business, administration and law",Bachelor's or equivalent level,Total,Belgium,2014,18054,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Business, administration and law",Bachelor's or equivalent level,Total,Belgium,2015,19707,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Business, administration and law",Bachelor's or equivalent level,Total,Belgium,2016,21872,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Business, administration and law",Bachelor's or equivalent level,Total,Belgium,2017,24260,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Business, administration and law",Bachelor's or equivalent level,Total,Belgium,2018,22067,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Business, administration and law",Bachelor's or equivalent level,Total,Belgium,2019,22101,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Business, administration and law",Bachelor's or equivalent level,Total,Belgium,2020,22494,d
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Business, administration and law",Bachelor's or equivalent level,Total,Belgium,2021,21996,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Business, administration and law",Bachelor's or equivalent level,Total,Belgium,2022,23211,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Business, administration and law",Bachelor's or equivalent level,Total,Bulgaria,2013,11315,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Business, administration and law",Bachelor's or equivalent level,Total,Bulgaria,2014,11175,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Business, administration and law",Bachelor's or equivalent level,Total,Bulgaria,2015,9944,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Business, administration and law",Bachelor's or equivalent level,Total,Bulgaria,2016,8954,e
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Business, administration and law",Bachelor's or equivalent level,Total,Bulgaria,2017,7245,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Business, administration and law",Bachelor's or equivalent level,Total,Bulgaria,2018,6655,d
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Business, administration and law",Bachelor's or equivalent level,Total,Bulgaria,2019,6301,e
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Business, administration and law",Bachelor's or equivalent level,Total,Bulgaria,2020,6321,e
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Business, administration and law",Bachelor's or equivalent level,Total,Bulgaria,2021,6125,e
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Business, administration and law",Bachelor's or equivalent level,Total,Bulgaria,2022,7493,e
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Business, administration and law",Bachelor's or equivalent level,Total,Cyprus,2013,2380,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Business, administration and law",Bachelor's or equivalent level,Total,Cyprus,2014,1965,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Business, administration and law",Bachelor's or equivalent level,Total,Cyprus,2015,2480,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Business, administration and law",Bachelor's or equivalent level,Total,Cyprus,2016,2721,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Business, administration and law",Bachelor's or equivalent level,Total,Cyprus,2017,3250,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Business, administration and law",Bachelor's or equivalent level,Total,Cyprus,2018,2680,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Business, administration and law",Bachelor's or equivalent level,Total,Cyprus,2019,3806,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Business, administration and law",Bachelor's or equivalent level,Total,Cyprus,2020,3919,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Business, administration and law",Bachelor's or equivalent level,Total,Cyprus,2021,3119,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Business, administration and law",Bachelor's or equivalent level,Total,Cyprus,2022,1857,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Business, administration and law",Bachelor's or equivalent level,Total,Czechia,2013,18798,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Business, administration and law",Bachelor's or equivalent level,Total,Czechia,2014,17240,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Business, administration and law",Bachelor's or equivalent level,Total,Czechia,2015,13255,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Business, administration and law",Bachelor's or equivalent level,Total,Czechia,2016,11662,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Business, administration and law",Bachelor's or equivalent level,Total,Czechia,2017,11496,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Business, administration and law",Bachelor's or equivalent level,Total,Czechia,2018,10919,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Business, administration and law",Bachelor's or equivalent level,Total,Czechia,2019,11015,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Business, administration and law",Bachelor's or equivalent level,Total,Czechia,2020,12219,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Business, administration and law",Bachelor's or equivalent level,Total,Czechia,2021,12286,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Business, administration and law",Bachelor's or equivalent level,Total,Czechia,2022,12703,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Business, administration and law",Bachelor's or equivalent level,Total,Germany,2013,109666,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Business, administration and law",Bachelor's or equivalent level,Total,Germany,2014,115228,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Business, administration and law",Bachelor's or equivalent level,Total,Germany,2015,114358,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Business, administration and law",Bachelor's or equivalent level,Total,Germany,2016,111512,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Business, administration and law",Bachelor's or equivalent level,Total,Germany,2017,103539,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Business, administration and law",Bachelor's or equivalent level,Total,Germany,2018,101887,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Business, administration and law",Bachelor's or equivalent level,Total,Germany,2019,139539,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Business, administration and law",Bachelor's or equivalent level,Total,Germany,2020,136336,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Business, administration and law",Bachelor's or equivalent level,Total,Germany,2021,139061,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Business, administration and law",Bachelor's or equivalent level,Total,Germany,2022,127309,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Business, administration and law",Bachelor's or equivalent level,Total,Denmark,2013,11142,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Business, administration and law",Bachelor's or equivalent level,Total,Denmark,2014,11094,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Business, administration and law",Bachelor's or equivalent level,Total,Denmark,2015,10649,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Business, administration and law",Bachelor's or equivalent level,Total,Denmark,2016,11313,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Business, administration and law",Bachelor's or equivalent level,Total,Denmark,2017,11182,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Business, administration and law",Bachelor's or equivalent level,Total,Denmark,2018,11210,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Business, administration and law",Bachelor's or equivalent level,Total,Denmark,2019,11333,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Business, administration and law",Bachelor's or equivalent level,Total,Denmark,2020,11132,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Business, administration and law",Bachelor's or equivalent level,Total,Denmark,2021,11122,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Business, administration and law",Bachelor's or equivalent level,Total,Denmark,2022,10592,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Business, administration and law",Bachelor's or equivalent level,Total,Estonia,2013,2498,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Business, administration and law",Bachelor's or equivalent level,Total,Estonia,2014,1959,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Business, administration and law",Bachelor's or equivalent level,Total,Estonia,2015,1801,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Business, administration and law",Bachelor's or equivalent level,Total,Estonia,2016,1522,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Business, administration and law",Bachelor's or equivalent level,Total,Estonia,2017,1413,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Business, administration and law",Bachelor's or equivalent level,Total,Estonia,2018,1521,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Business, administration and law",Bachelor's or equivalent level,Total,Estonia,2019,1551,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Business, administration and law",Bachelor's or equivalent level,Total,Estonia,2020,1257,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Business, administration and law",Bachelor's or equivalent level,Total,Estonia,2021,1174,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Business, administration and law",Bachelor's or equivalent level,Total,Estonia,2022,1100,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Business, administration and law",Bachelor's or equivalent level,Total,Greece,2013,12958,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Business, administration and law",Bachelor's or equivalent level,Total,Greece,2014,11938,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Business, administration and law",Bachelor's or equivalent level,Total,Greece,2015,10808,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Business, administration and law",Bachelor's or equivalent level,Total,Greece,2016,11988,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Business, administration and law",Bachelor's or equivalent level,Total,Greece,2017,15685,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Business, administration and law",Bachelor's or equivalent level,Total,Greece,2018,15569,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Business, administration and law",Bachelor's or equivalent level,Total,Greece,2019,17706,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Business, administration and law",Bachelor's or equivalent level,Total,Greece,2020,15935,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Business, administration and law",Bachelor's or equivalent level,Total,Greece,2021,15570,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Business, administration and law",Bachelor's or equivalent level,Total,Greece,2022,11791,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Business, administration and law",Bachelor's or equivalent level,Total,Spain,2013,48256,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Business, administration and law",Bachelor's or equivalent level,Total,Spain,2014,48419,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Business, administration and law",Bachelor's or equivalent level,Total,Spain,2015,47713,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Business, administration and law",Bachelor's or equivalent level,Total,Spain,2016,48679,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Business, administration and law",Bachelor's or equivalent level,Total,Spain,2017,48816,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Business, administration and law",Bachelor's or equivalent level,Total,Spain,2018,48827,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Business, administration and law",Bachelor's or equivalent level,Total,Spain,2019,48976,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Business, administration and law",Bachelor's or equivalent level,Total,Spain,2020,48795,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Business, administration and law",Bachelor's or equivalent level,Total,Spain,2021,53627,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Business, administration and law",Bachelor's or equivalent level,Total,Spain,2022,53492,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Business, administration and law",Bachelor's or equivalent level,Total,European Union - 28 countries (2013-2020),2016,679045,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Business, administration and law",Bachelor's or equivalent level,Total,European Union - 28 countries (2013-2020),2017,686480,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Business, administration and law",Bachelor's or equivalent level,Total,European Union - 28 countries (2013-2020),2018,689941,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Business, administration and law",Bachelor's or equivalent level,Total,European Union - 28 countries (2013-2020),2019,755524,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Business, administration and law",Bachelor's or equivalent level,Total,Finland,2013,7153,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Business, administration and law",Bachelor's or equivalent level,Total,Finland,2014,7131,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Business, administration and law",Bachelor's or equivalent level,Total,Finland,2015,7588,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Business, administration and law",Bachelor's or equivalent level,Total,Finland,2016,7786,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Business, administration and law",Bachelor's or equivalent level,Total,Finland,2017,7741,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Business, administration and law",Bachelor's or equivalent level,Total,Finland,2018,7666,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Business, administration and law",Bachelor's or equivalent level,Total,Finland,2019,7997,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Business, administration and law",Bachelor's or equivalent level,Total,Finland,2020,8343,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Business, administration and law",Bachelor's or equivalent level,Total,Finland,2021,8946,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Business, administration and law",Bachelor's or equivalent level,Total,Finland,2022,9154,
